"","MSOA11CD","LSOA11CD","OA11CD","LSOA11NM","MSOA11NM","LAD11CD","LAD11NM","LAD11NMW","nonUK","nonUKZoneProp.oa","Country of Birth: All categories: Country of birth","nonUK.lsoa","Country of Birth: All categories: Country of birth.lsoa","nonUK.msoa","Country of Birth: All categories: Country of birth.msoa","nonUKZoneProp.lsoa","nonUKZoneProp.msoa"
"1","E02001578","E01007695","E00038988","Rotherham 001C","Rotherham 001","E08000018","Rotherham","",8,2.42424242424242,330,57,2461,229,9461,2.31613165379927,2.4204629531762
"2","E02001578","E01007695","E00038989","Rotherham 001C","Rotherham 001","E08000018","Rotherham","",5,2.05761316872428,243,57,2461,229,9461,2.31613165379927,2.4204629531762
"3","E02001578","E01007693","E00038980","Rotherham 001A","Rotherham 001","E08000018","Rotherham","",7,3.34928229665072,209,58,2148,229,9461,2.70018621973929,2.4204629531762
"4","E02001578","E01007695","E00168764","Rotherham 001C","Rotherham 001","E08000018","Rotherham","",5,1.36986301369863,365,57,2461,229,9461,2.31613165379927,2.4204629531762
"5","E02001578","E01007694","E00038984","Rotherham 001B","Rotherham 001","E08000018","Rotherham","",34,8.13397129186603,418,70,1758,229,9461,3.98179749715586,2.4204629531762
"6","E02001578","E01007693","E00168762","Rotherham 001A","Rotherham 001","E08000018","Rotherham","",9,3.01003344481605,299,58,2148,229,9461,2.70018621973929,2.4204629531762
"7","E02001578","E01007693","E00038982","Rotherham 001A","Rotherham 001","E08000018","Rotherham","",10,2.710027100271,369,58,2148,229,9461,2.70018621973929,2.4204629531762
"8","E02001578","E01007693","E00168760","Rotherham 001A","Rotherham 001","E08000018","Rotherham","",4,1.73160173160173,231,58,2148,229,9461,2.70018621973929,2.4204629531762
"9","E02001578","E01007695","E00168753","Rotherham 001C","Rotherham 001","E08000018","Rotherham","",3,1.14068441064639,263,57,2461,229,9461,2.31613165379927,2.4204629531762
"10","E02001578","E01007693","E00168761","Rotherham 001A","Rotherham 001","E08000018","Rotherham","",5,2.53807106598985,197,58,2148,229,9461,2.70018621973929,2.4204629531762
"11","E02001578","E01007697","E00038978","Rotherham 001D","Rotherham 001","E08000018","Rotherham","",2,0.735294117647059,272,19,1577,229,9461,1.20481927710843,2.4204629531762
"12","E02001578","E01007694","E00038985","Rotherham 001B","Rotherham 001","E08000018","Rotherham","",7,2.04678362573099,342,70,1758,229,9461,3.98179749715586,2.4204629531762
"13","E02001578","E01007698","E00038976","Rotherham 001E","Rotherham 001","E08000018","Rotherham","",2,0.706713780918728,283,25,1517,229,9461,1.6479894528675,2.4204629531762
"14","E02001578","E01007694","E00038987","Rotherham 001B","Rotherham 001","E08000018","Rotherham","",14,4.56026058631922,307,70,1758,229,9461,3.98179749715586,2.4204629531762
"15","E02001578","E01007693","E00038972","Rotherham 001A","Rotherham 001","E08000018","Rotherham","",6,2.4,250,58,2148,229,9461,2.70018621973929,2.4204629531762
"16","E02001578","E01007697","E00038970","Rotherham 001D","Rotherham 001","E08000018","Rotherham","",4,1.0752688172043,372,19,1577,229,9461,1.20481927710843,2.4204629531762
"17","E02001578","E01007695","E00038986","Rotherham 001C","Rotherham 001","E08000018","Rotherham","",12,3.51906158357771,341,57,2461,229,9461,2.31613165379927,2.4204629531762
"18","E02001578","E01007695","E00038973","Rotherham 001C","Rotherham 001","E08000018","Rotherham","",5,1.82481751824817,274,57,2461,229,9461,2.31613165379927,2.4204629531762
"19","E02001578","E01007693","E00168763","Rotherham 001A","Rotherham 001","E08000018","Rotherham","",13,3.30788804071247,393,58,2148,229,9461,2.70018621973929,2.4204629531762
"20","E02001578","E01007693","E00168759","Rotherham 001A","Rotherham 001","E08000018","Rotherham","",4,2,200,58,2148,229,9461,2.70018621973929,2.4204629531762
"21","E02001578","E01007698","E00038991","Rotherham 001E","Rotherham 001","E08000018","Rotherham","",3,1.01351351351351,296,25,1517,229,9461,1.6479894528675,2.4204629531762
"22","E02001578","E01007698","E00038967","Rotherham 001E","Rotherham 001","E08000018","Rotherham","",10,2.93255131964809,341,25,1517,229,9461,1.6479894528675,2.4204629531762
"23","E02001578","E01007697","E00038979","Rotherham 001D","Rotherham 001","E08000018","Rotherham","",2,0.647249190938511,309,19,1577,229,9461,1.20481927710843,2.4204629531762
"24","E02001578","E01007694","E00038981","Rotherham 001B","Rotherham 001","E08000018","Rotherham","",9,2.00445434298441,449,70,1758,229,9461,3.98179749715586,2.4204629531762
"25","E02001578","E01007698","E00038974","Rotherham 001E","Rotherham 001","E08000018","Rotherham","",7,2.34113712374582,299,25,1517,229,9461,1.6479894528675,2.4204629531762
"26","E02001578","E01007694","E00038983","Rotherham 001B","Rotherham 001","E08000018","Rotherham","",6,2.47933884297521,242,70,1758,229,9461,3.98179749715586,2.4204629531762
"27","E02001578","E01007695","E00168765","Rotherham 001C","Rotherham 001","E08000018","Rotherham","",12,4,300,57,2461,229,9461,2.31613165379927,2.4204629531762
"28","E02001578","E01007698","E00038975","Rotherham 001E","Rotherham 001","E08000018","Rotherham","",3,1.00671140939597,298,25,1517,229,9461,1.6479894528675,2.4204629531762
"29","E02001578","E01007695","E00168754","Rotherham 001C","Rotherham 001","E08000018","Rotherham","",7,2.02898550724638,345,57,2461,229,9461,2.31613165379927,2.4204629531762
"30","E02001578","E01007697","E00038977","Rotherham 001D","Rotherham 001","E08000018","Rotherham","",7,1.95530726256983,358,19,1577,229,9461,1.20481927710843,2.4204629531762
"31","E02001578","E01007697","E00038971","Rotherham 001D","Rotherham 001","E08000018","Rotherham","",4,1.50375939849624,266,19,1577,229,9461,1.20481927710843,2.4204629531762
"32","E02001579","E01007819","E00039587","Rotherham 002C","Rotherham 002","E08000018","Rotherham","",5,1.96850393700787,254,44,1481,247,9205,2.97096556380824,2.68332428028246
"33","E02001579","E01007819","E00039584","Rotherham 002C","Rotherham 002","E08000018","Rotherham","",2,0.647249190938511,309,44,1481,247,9205,2.97096556380824,2.68332428028246
"34","E02001579","E01007819","E00039592","Rotherham 002C","Rotherham 002","E08000018","Rotherham","",10,3.24675324675325,308,44,1481,247,9205,2.97096556380824,2.68332428028246
"35","E02001579","E01007819","E00039595","Rotherham 002C","Rotherham 002","E08000018","Rotherham","",22,6.91823899371069,318,44,1481,247,9205,2.97096556380824,2.68332428028246
"36","E02001579","E01007820","E00039601","Rotherham 002D","Rotherham 002","E08000018","Rotherham","",17,5.08982035928144,334,34,1483,247,9205,2.29265003371544,2.68332428028246
"37","E02001579","E01007820","E00039588","Rotherham 002D","Rotherham 002","E08000018","Rotherham","",3,0.946372239747634,317,34,1483,247,9205,2.29265003371544,2.68332428028246
"38","E02001579","E01007819","E00039594","Rotherham 002C","Rotherham 002","E08000018","Rotherham","",5,1.71232876712329,292,44,1481,247,9205,2.97096556380824,2.68332428028246
"39","E02001579","E01007820","E00039608","Rotherham 002D","Rotherham 002","E08000018","Rotherham","",5,1.96850393700787,254,34,1483,247,9205,2.29265003371544,2.68332428028246
"40","E02001579","E01007820","E00039606","Rotherham 002D","Rotherham 002","E08000018","Rotherham","",3,1.1070110701107,271,34,1483,247,9205,2.29265003371544,2.68332428028246
"41","E02001579","E01007821","E00039605","Rotherham 002E","Rotherham 002","E08000018","Rotherham","",3,1.42857142857143,210,45,1608,247,9205,2.79850746268657,2.68332428028246
"42","E02001579","E01007820","E00039609","Rotherham 002D","Rotherham 002","E08000018","Rotherham","",6,1.95439739413681,307,34,1483,247,9205,2.29265003371544,2.68332428028246
"43","E02001579","E01007821","E00039585","Rotherham 002E","Rotherham 002","E08000018","Rotherham","",7,1.67865707434053,417,45,1608,247,9205,2.79850746268657,2.68332428028246
"44","E02001579","E01007821","E00039610","Rotherham 002E","Rotherham 002","E08000018","Rotherham","",12,4.21052631578947,285,45,1608,247,9205,2.79850746268657,2.68332428028246
"45","E02001579","E01007821","E00039617","Rotherham 002E","Rotherham 002","E08000018","Rotherham","",13,3.80116959064327,342,45,1608,247,9205,2.79850746268657,2.68332428028246
"46","E02001579","E01007822","E00039602","Rotherham 002F","Rotherham 002","E08000018","Rotherham","",5,1.60771704180064,311,65,1540,247,9205,4.22077922077922,2.68332428028246
"47","E02001579","E01007822","E00039603","Rotherham 002F","Rotherham 002","E08000018","Rotherham","",9,4.78723404255319,188,65,1540,247,9205,4.22077922077922,2.68332428028246
"48","E02001579","E01007822","E00039612","Rotherham 002F","Rotherham 002","E08000018","Rotherham","",12,3.77358490566038,318,65,1540,247,9205,4.22077922077922,2.68332428028246
"49","E02001579","E01007822","E00039583","Rotherham 002F","Rotherham 002","E08000018","Rotherham","",14,5.10948905109489,274,65,1540,247,9205,4.22077922077922,2.68332428028246
"50","E02001579","E01007822","E00039607","Rotherham 002F","Rotherham 002","E08000018","Rotherham","",21,8.50202429149797,247,65,1540,247,9205,4.22077922077922,2.68332428028246
"51","E02001579","E01007822","E00039604","Rotherham 002F","Rotherham 002","E08000018","Rotherham","",4,1.98019801980198,202,65,1540,247,9205,4.22077922077922,2.68332428028246
"52","E02001579","E01007817","E00039615","Rotherham 002B","Rotherham 002","E08000018","Rotherham","",4,1.33333333333333,300,21,1421,247,9205,1.47783251231527,2.68332428028246
"53","E02001579","E01007816","E00039589","Rotherham 002A","Rotherham 002","E08000018","Rotherham","",9,2.66272189349112,338,38,1672,247,9205,2.27272727272727,2.68332428028246
"54","E02001579","E01007816","E00039616","Rotherham 002A","Rotherham 002","E08000018","Rotherham","",10,3.07692307692308,325,38,1672,247,9205,2.27272727272727,2.68332428028246
"55","E02001579","E01007821","E00039611","Rotherham 002E","Rotherham 002","E08000018","Rotherham","",10,2.82485875706215,354,45,1608,247,9205,2.79850746268657,2.68332428028246
"56","E02001579","E01007816","E00039613","Rotherham 002A","Rotherham 002","E08000018","Rotherham","",5,1.86567164179104,268,38,1672,247,9205,2.27272727272727,2.68332428028246
"57","E02001579","E01007817","E00039618","Rotherham 002B","Rotherham 002","E08000018","Rotherham","",5,1.80505415162455,277,21,1421,247,9205,1.47783251231527,2.68332428028246
"58","E02001579","E01007817","E00039614","Rotherham 002B","Rotherham 002","E08000018","Rotherham","",5,1.66666666666667,300,21,1421,247,9205,1.47783251231527,2.68332428028246
"59","E02001579","E01007816","E00039593","Rotherham 002A","Rotherham 002","E08000018","Rotherham","",7,1.43149284253579,489,38,1672,247,9205,2.27272727272727,2.68332428028246
"60","E02001579","E01007816","E00039586","Rotherham 002A","Rotherham 002","E08000018","Rotherham","",7,2.77777777777778,252,38,1672,247,9205,2.27272727272727,2.68332428028246
"61","E02001579","E01007817","E00039590","Rotherham 002B","Rotherham 002","E08000018","Rotherham","",4,1.72413793103448,232,21,1421,247,9205,1.47783251231527,2.68332428028246
"62","E02001579","E01007817","E00039591","Rotherham 002B","Rotherham 002","E08000018","Rotherham","",3,0.961538461538462,312,21,1421,247,9205,1.47783251231527,2.68332428028246
"63","E02001580","E01007798","E00039504","Rotherham 003C","Rotherham 003","E08000018","Rotherham","",2,0.873362445414847,229,18,1261,177,8261,1.4274385408406,2.1425977484566
"64","E02001580","E01007798","E00039493","Rotherham 003C","Rotherham 003","E08000018","Rotherham","",1,0.4149377593361,241,18,1261,177,8261,1.4274385408406,2.1425977484566
"65","E02001580","E01007798","E00039503","Rotherham 003C","Rotherham 003","E08000018","Rotherham","",7,3.28638497652582,213,18,1261,177,8261,1.4274385408406,2.1425977484566
"66","E02001580","E01007796","E00039488","Rotherham 003A","Rotherham 003","E08000018","Rotherham","",1,0.3584229390681,279,8,1156,177,8261,0.69204152249135,2.1425977484566
"67","E02001580","E01007798","E00039509","Rotherham 003C","Rotherham 003","E08000018","Rotherham","",7,2.18068535825545,321,18,1261,177,8261,1.4274385408406,2.1425977484566
"68","E02001580","E01007798","E00039505","Rotherham 003C","Rotherham 003","E08000018","Rotherham","",1,0.389105058365759,257,18,1261,177,8261,1.4274385408406,2.1425977484566
"69","E02001580","E01007797","E00039487","Rotherham 003B","Rotherham 003","E08000018","Rotherham","",9,2.17917675544794,413,32,1362,177,8261,2.34948604992658,2.1425977484566
"70","E02001580","E01007800","E00039492","Rotherham 003E","Rotherham 003","E08000018","Rotherham","",8,2.84697508896797,281,50,1474,177,8261,3.3921302578019,2.1425977484566
"71","E02001580","E01007800","E00039497","Rotherham 003E","Rotherham 003","E08000018","Rotherham","",2,0.956937799043062,209,50,1474,177,8261,3.3921302578019,2.1425977484566
"72","E02001580","E01007800","E00039496","Rotherham 003E","Rotherham 003","E08000018","Rotherham","",4,1.91387559808612,209,50,1474,177,8261,3.3921302578019,2.1425977484566
"73","E02001580","E01007800","E00039495","Rotherham 003E","Rotherham 003","E08000018","Rotherham","",20,7.60456273764259,263,50,1474,177,8261,3.3921302578019,2.1425977484566
"74","E02001580","E01007800","E00039484","Rotherham 003E","Rotherham 003","E08000018","Rotherham","",11,4.16666666666667,264,50,1474,177,8261,3.3921302578019,2.1425977484566
"75","E02001580","E01007800","E00039490","Rotherham 003E","Rotherham 003","E08000018","Rotherham","",5,2.01612903225806,248,50,1474,177,8261,3.3921302578019,2.1425977484566
"76","E02001580","E01007796","E00039489","Rotherham 003A","Rotherham 003","E08000018","Rotherham","",1,0.313479623824451,319,8,1156,177,8261,0.69204152249135,2.1425977484566
"77","E02001580","E01007796","E00039491","Rotherham 003A","Rotherham 003","E08000018","Rotherham","",3,1.67597765363128,179,8,1156,177,8261,0.69204152249135,2.1425977484566
