"","LSOA11CD","OA11CD","LSOA11NM","nonUK","nonUKZoneProp.oa","Country of Birth: All categories: Country of birth","nonUK.lsoa","Country of Birth: All categories: Country of birth.lsoa","nonUKZoneProp.lsoa"
"289","E01007713","E00039064","Rotherham 023F",29,10.3942652329749,279,154,1625,9.47692307692308
"290","E01007713","E00039069","Rotherham 023F",21,8.04597701149425,261,154,1625,9.47692307692308
"291","E01007713","E00039066","Rotherham 023F",58,13.1818181818182,440,154,1625,9.47692307692308
"292","E01007713","E00039068","Rotherham 023F",16,5.28052805280528,303,154,1625,9.47692307692308
"293","E01007713","E00039067","Rotherham 023F",30,8.7719298245614,342,154,1625,9.47692307692308
"294","E01007714","E00039083","Rotherham 017B",25,14.2857142857143,175,680,2022,33.6300692383778
"295","E01007714","E00168755","Rotherham 017B",28,18.3006535947712,153,680,2022,33.6300692383778
"296","E01007714","E00039074","Rotherham 017B",199,45.852534562212,434,680,2022,33.6300692383778
"297","E01007714","E00039076","Rotherham 017B",67,22.1854304635762,302,680,2022,33.6300692383778
"298","E01007714","E00039091","Rotherham 017B",63,36.8421052631579,171,680,2022,33.6300692383778
"299","E01007714","E00168784","Rotherham 017B",65,31.8627450980392,204,680,2022,33.6300692383778
"300","E01007714","E00168756","Rotherham 017B",48,27.5862068965517,174,680,2022,33.6300692383778
"301","E01007714","E00039092","Rotherham 017B",185,45.2322738386308,409,680,2022,33.6300692383778
"302","E01007715","E00039097","Rotherham 016A",137,35.2185089974293,389,513,1797,28.5475792988314
"303","E01007715","E00039096","Rotherham 016A",50,15.9744408945687,313,513,1797,28.5475792988314
"304","E01007715","E00039079","Rotherham 016A",113,30.8743169398907,366,513,1797,28.5475792988314
"305","E01007715","E00039080","Rotherham 016A",153,34.1517857142857,448,513,1797,28.5475792988314
"306","E01007715","E00039072","Rotherham 016A",60,21.3523131672598,281,513,1797,28.5475792988314
"307","E01007716","E00039089","Rotherham 016B",113,33.1378299120235,341,514,1911,26.8969126111983
"308","E01007716","E00039073","Rotherham 016B",33,15.4929577464789,213,514,1911,26.8969126111983
"309","E01007716","E00039087","Rotherham 016B",110,27.9898218829517,393,514,1911,26.8969126111983
"310","E01007716","E00039095","Rotherham 016B",22,14.4736842105263,152,514,1911,26.8969126111983
"311","E01007716","E00039086","Rotherham 016B",138,31.5789473684211,437,514,1911,26.8969126111983
"312","E01007716","E00039090","Rotherham 016B",98,26.1333333333333,375,514,1911,26.8969126111983
"313","E01007717","E00039088","Rotherham 016C",17,6.09318996415771,279,186,1898,9.79978925184405
"314","E01007717","E00039082","Rotherham 016C",22,7.43243243243243,296,186,1898,9.79978925184405
"315","E01007717","E00039085","Rotherham 016C",64,25.4980079681275,251,186,1898,9.79978925184405
"316","E01007717","E00039081","Rotherham 016C",53,11.7256637168142,452,186,1898,9.79978925184405
"317","E01007717","E00039094","Rotherham 016C",23,7.3482428115016,313,186,1898,9.79978925184405
"318","E01007717","E00039084","Rotherham 016C",7,2.28013029315961,307,186,1898,9.79978925184405
"319","E01007718","E00039071","Rotherham 016D",23,7.74410774410774,297,152,1489,10.2081934184016
"320","E01007718","E00039098","Rotherham 016D",46,12.2015915119363,377,152,1489,10.2081934184016
"321","E01007718","E00039077","Rotherham 016D",35,13.1578947368421,266,152,1489,10.2081934184016
"322","E01007718","E00039075","Rotherham 016D",9,5.11363636363636,176,152,1489,10.2081934184016
"323","E01007718","E00039078","Rotherham 016D",39,10.455764075067,373,152,1489,10.2081934184016
"324","E01007719","E00039144","Rotherham 010A",8,2.36686390532544,338,28,1247,2.24538893344026
"325","E01007719","E00039135","Rotherham 010A",7,2.06489675516224,339,28,1247,2.24538893344026
"326","E01007719","E00039104","Rotherham 010A",6,2.69058295964126,223,28,1247,2.24538893344026
"327","E01007719","E00168791","Rotherham 010A",7,2.01729106628242,347,28,1247,2.24538893344026
"328","E01007720","E00039133","Rotherham 010B",7,5,140,41,1504,2.72606382978723
"329","E01007720","E00039130","Rotherham 010B",7,3.33333333333333,210,41,1504,2.72606382978723
"330","E01007720","E00039138","Rotherham 010B",8,2.56410256410256,312,41,1504,2.72606382978723
"331","E01007720","E00039132","Rotherham 010B",7,2.56410256410256,273,41,1504,2.72606382978723
"332","E01007720","E00039141","Rotherham 010B",3,1.15384615384615,260,41,1504,2.72606382978723
"333","E01007720","E00039139","Rotherham 010B",9,2.9126213592233,309,41,1504,2.72606382978723
"334","E01007721","E00039101","Rotherham 010C",16,4.40771349862259,363,79,1575,5.01587301587302
"335","E01007721","E00039107","Rotherham 010C",12,2.5974025974026,462,79,1575,5.01587301587302
"336","E01007721","E00039106","Rotherham 010C",29,12.6086956521739,230,79,1575,5.01587301587302
"337","E01007721","E00039105","Rotherham 010C",9,3.23741007194245,278,79,1575,5.01587301587302
"338","E01007721","E00039137","Rotherham 010C",13,5.37190082644628,242,79,1575,5.01587301587302
"339","E01007723","E00039110","Rotherham 013A",0,0,214,19,1379,1.37781000725163
"340","E01007723","E00039112","Rotherham 013A",5,1.3550135501355,369,19,1379,1.37781000725163
"341","E01007723","E00039109","Rotherham 013A",7,2.49110320284698,281,19,1379,1.37781000725163
"342","E01007723","E00039108","Rotherham 013A",4,1.54440154440154,259,19,1379,1.37781000725163
"343","E01007723","E00039111","Rotherham 013A",3,1.171875,256,19,1379,1.37781000725163
"344","E01007724","E00039128","Rotherham 021E",2,0.881057268722467,227,33,1372,2.40524781341108
"345","E01007724","E00039125","Rotherham 021E",9,2.95081967213115,305,33,1372,2.40524781341108
"346","E01007724","E00039127","Rotherham 021E",5,1.88679245283019,265,33,1372,2.40524781341108
"347","E01007724","E00039123","Rotherham 021E",4,1.42857142857143,280,33,1372,2.40524781341108
"348","E01007724","E00039126","Rotherham 021E",13,4.40677966101695,295,33,1372,2.40524781341108
"349","E01007725","E00039102","Rotherham 019E",10,3.14465408805031,318,35,1332,2.62762762762763
"350","E01007725","E00039119","Rotherham 019E",5,1.74825174825175,286,35,1332,2.62762762762763
"351","E01007725","E00039114","Rotherham 019E",11,3.2069970845481,343,35,1332,2.62762762762763
"352","E01007725","E00039116","Rotherham 019E",9,2.33766233766234,385,35,1332,2.62762762762763
"353","E01007726","E00039120","Rotherham 019F",5,2.06611570247934,242,46,1600,2.875
"354","E01007726","E00039117","Rotherham 019F",3,1.62162162162162,185,46,1600,2.875
"355","E01007726","E00039100","Rotherham 019F",14,3.91061452513966,358,46,1600,2.875
"356","E01007726","E00039121","Rotherham 019F",12,4.08163265306122,294,46,1600,2.875
"357","E01007726","E00039122","Rotherham 019F",4,1.77777777777778,225,46,1600,2.875
"358","E01007726","E00039124","Rotherham 019F",8,2.7027027027027,296,46,1600,2.875
"359","E01007727","E00039131","Rotherham 010D",10,4.0983606557377,244,29,1498,1.93591455273698
"360","E01007727","E00039134","Rotherham 010D",4,1.17302052785924,341,29,1498,1.93591455273698
"361","E01007727","E00039142","Rotherham 010D",4,1.54440154440154,259,29,1498,1.93591455273698
"362","E01007727","E00039143","Rotherham 010D",9,2.83018867924528,318,29,1498,1.93591455273698
"363","E01007727","E00039140","Rotherham 010D",2,0.595238095238095,336,29,1498,1.93591455273698
"364","E01007728","E00039154","Rotherham 009A",9,2.76073619631902,326,16,1116,1.4336917562724
"365","E01007728","E00039166","Rotherham 009A",2,0.694444444444444,288,16,1116,1.4336917562724
"366","E01007728","E00039171","Rotherham 009A",3,1.14942528735632,261,16,1116,1.4336917562724
"367","E01007728","E00039160","Rotherham 009A",2,0.829875518672199,241,16,1116,1.4336917562724
"368","E01007729","E00039145","Rotherham 009B",24,5.17241379310345,464,79,1620,4.87654320987654
"369","E01007729","E00039149","Rotherham 009B",9,3.46153846153846,260,79,1620,4.87654320987654
"370","E01007729","E00039148","Rotherham 009B",20,9.70873786407767,206,79,1620,4.87654320987654
"371","E01007729","E00039157","Rotherham 009B",4,1.71673819742489,233,79,1620,4.87654320987654
"372","E01007729","E00039152","Rotherham 009B",11,5,220,79,1620,4.87654320987654
"373","E01007729","E00039170","Rotherham 009B",11,4.64135021097046,237,79,1620,4.87654320987654
"374","E01007730","E00039162","Rotherham 009C",5,2.27272727272727,220,47,1417,3.31686661961891
"375","E01007730","E00039164","Rotherham 009C",12,7.79220779220779,154,47,1417,3.31686661961891
"376","E01007730","E00039165","Rotherham 009C",5,2.19298245614035,228,47,1417,3.31686661961891
"377","E01007730","E00039163","Rotherham 009C",6,2.14285714285714,280,47,1417,3.31686661961891
"378","E01007730","E00039169","Rotherham 009C",3,1.2987012987013,231,47,1417,3.31686661961891
"379","E01007730","E00039168","Rotherham 009C",16,5.26315789473684,304,47,1417,3.31686661961891
"380","E01007731","E00039174","Rotherham 009D",2,0.719424460431655,278,16,1238,1.2924071082391
"381","E01007731","E00039146","Rotherham 009D",10,2.48756218905473,402,16,1238,1.2924071082391
"382","E01007731","E00039172","Rotherham 009D",2,0.840336134453782,238,16,1238,1.2924071082391
"383","E01007731","E00039150","Rotherham 009D",2,0.625,320,16,1238,1.2924071082391
"384","E01007732","E00039159","Rotherham 009E",6,3.125,192,36,1415,2.54416961130742
"385","E01007732","E00039147","Rotherham 009E",7,2.33333333333333,300,36,1415,2.54416961130742
"386","E01007732","E00039175","Rotherham 009E",5,2.33644859813084,214,36,1415,2.54416961130742
"387","E01007732","E00039167","Rotherham 009E",5,2.89017341040462,173,36,1415,2.54416961130742
"388","E01007732","E00039156","Rotherham 009E",8,3.75586854460094,213,36,1415,2.54416961130742
"389","E01007732","E00039153","Rotherham 009E",5,1.54798761609907,323,36,1415,2.54416961130742
"390","E01007733","E00039158","Rotherham 009F",5,1.64473684210526,304,38,1323,2.87226001511716
"391","E01007733","E00039173","Rotherham 009F",8,3.6036036036036,222,38,1323,2.87226001511716
"392","E01007733","E00039161","Rotherham 009F",11,4.34782608695652,253,38,1323,2.87226001511716
"393","E01007733","E00039155","Rotherham 009F",9,3.55731225296443,253,38,1323,2.87226001511716
"394","E01007733","E00039151","Rotherham 009F",5,1.71821305841924,291,38,1323,2.87226001511716
"395","E01007734","E00039202","Rotherham 021F",36,9.54907161803713,377,99,1766,5.60588901472254
"396","E01007734","E00039179","Rotherham 021F",21,6.42201834862385,327,99,1766,5.60588901472254
"397","E01007734","E00039182","Rotherham 021F",10,2.89855072463768,345,99,1766,5.60588901472254
"398","E01007734","E00039181","Rotherham 021F",19,5.6379821958457,337,99,1766,5.60588901472254
"399","E01007734","E00039180","Rotherham 021F",13,3.42105263157895,380,99,1766,5.60588901472254
"400","E01007735","E00039201","Rotherham 013B",18,6.71641791044776,268,89,1427,6.23686054660126
"401","E01007735","E00039178","Rotherham 013B",23,6.76470588235294,340,89,1427,6.23686054660126
"402","E01007735","E00039204","Rotherham 013B",29,7.77479892761394,373,89,1427,6.23686054660126
"403","E01007735","E00039199","Rotherham 013B",10,4.27350427350427,234,89,1427,6.23686054660126
"404","E01007735","E00039203","Rotherham 013B",9,4.24528301886792,212,89,1427,6.23686054660126
"405","E01007736","E00039188","Rotherham 014A",20,14.7058823529412,136,268,1618,16.5636588380717
"406","E01007736","E00039183","Rotherham 014A",66,13.9830508474576,472,268,1618,16.5636588380717
"407","E01007736","E00039189","Rotherham 014A",53,15.1862464183381,349,268,1618,16.5636588380717
"408","E01007736","E00039187","Rotherham 014A",98,23.0046948356808,426,268,1618,16.5636588380717
"409","E01007736","E00039185","Rotherham 014A",31,13.1914893617021,235,268,1618,16.5636588380717
"410","E01007737","E00039184","Rotherham 013C",26,14.2857142857143,182,99,1583,6.25394819962097
"411","E01007737","E00039176","Rotherham 013C",21,6.5625,320,99,1583,6.25394819962097
"412","E01007737","E00039200","Rotherham 013C",8,2.36686390532544,338,99,1583,6.25394819962097
"413","E01007737","E00039194","Rotherham 013C",27,7.98816568047337,338,99,1583,6.25394819962097
"414","E01007737","E00039197","Rotherham 013C",17,4.19753086419753,405,99,1583,6.25394819962097
"415","E01007738","E00039193","Rotherham 013D",6,1.67597765363128,358,99,1516,6.53034300791557
"416","E01007738","E00039191","Rotherham 013D",39,15.1162790697674,258,99,1516,6.53034300791557
"417","E01007738","E00039190","Rotherham 013D",17,6.66666666666667,255,99,1516,6.53034300791557
"418","E01007738","E00039186","Rotherham 013D",23,6.47887323943662,355,99,1516,6.53034300791557
"419","E01007738","E00039205","Rotherham 013D",14,4.82758620689655,290,99,1516,6.53034300791557
"420","E01007739","E00039196","Rotherham 013E",57,14.6529562982005,389,105,1587,6.61625708884688
"421","E01007739","E00039192","Rotherham 013E",19,4.88431876606684,389,105,1587,6.61625708884688
"422","E01007739","E00039195","Rotherham 013E",15,3.96825396825397,378,105,1587,6.61625708884688
"423","E01007739","E00039198","Rotherham 013E",8,3.2,250,105,1587,6.61625708884688
"424","E01007739","E00039177","Rotherham 013E",6,3.31491712707182,181,105,1587,6.61625708884688
"425","E01007740","E00039235","Rotherham 011A",15,4.87012987012987,308,56,1533,3.65296803652968
"426","E01007740","E00039236","Rotherham 011A",8,2.53164556962025,316,56,1533,3.65296803652968
"427","E01007740","E00039234","Rotherham 011A",16,5.69395017793594,281,56,1533,3.65296803652968
"428","E01007740","E00039216","Rotherham 011A",11,3.57142857142857,308,56,1533,3.65296803652968
"429","E01007740","E00039233","Rotherham 011A",6,1.875,320,56,1533,3.65296803652968
"430","E01007741","E00039221","Rotherham 015A",9,3.2967032967033,273,37,1527,2.42305173542895
"431","E01007741","E00039220","Rotherham 015A",2,0.709219858156028,282,37,1527,2.42305173542895
"432","E01007741","E00039217","Rotherham 015A",7,1.92307692307692,364,37,1527,2.42305173542895
"433","E01007741","E00039208","Rotherham 015A",3,1.08695652173913,276,37,1527,2.42305173542895
"434","E01007741","E00039219","Rotherham 015A",16,4.81927710843374,332,37,1527,2.42305173542895
"435","E01007742","E00039215","Rotherham 015B",4,1.55038759689922,258,32,1421,2.25193525686137
"436","E01007742","E00039214","Rotherham 015B",3,1.0989010989011,273,32,1421,2.25193525686137
"437","E01007742","E00039239","Rotherham 015B",12,4.51127819548872,266,32,1421,2.25193525686137
"438","E01007742","E00039218","Rotherham 015B",9,2.75229357798165,327,32,1421,2.25193525686137
"439","E01007742","E00039237","Rotherham 015B",4,1.34680134680135,297,32,1421,2.25193525686137
"440","E01007743","E00039213","Rotherham 015C",2,0.632911392405063,316,24,1302,1.84331797235023
"441","E01007743","E00039238","Rotherham 015C",8,2.60586319218241,307,24,1302,1.84331797235023
"442","E01007743","E00039207","Rotherham 015C",8,2.7681660899654,289,24,1302,1.84331797235023
"443","E01007743","E00039206","Rotherham 015C",6,1.53846153846154,390,24,1302,1.84331797235023
"444","E01007744","E00039226","Rotherham 015D",10,3.32225913621263,301,49,1556,3.14910025706941
"445","E01007744","E00039225","Rotherham 015D",9,3.65853658536585,246,49,1556,3.14910025706941
"446","E01007744","E00039210","Rotherham 015D",13,3.86904761904762,336,49,1556,3.14910025706941
"447","E01007744","E00039209","Rotherham 015D",5,1.57728706624606,317,49,1556,3.14910025706941
"448","E01007744","E00039228","Rotherham 015D",12,3.37078651685393,356,49,1556,3.14910025706941
"449","E01007745","E00039211","Rotherham 015E",14,4.77815699658703,293,55,1551,3.54609929078014
"450","E01007745","E00039227","Rotherham 015E",9,3.07167235494881,293,55,1551,3.54609929078014
"451","E01007745","E00039222","Rotherham 015E",0,0,247,55,1551,3.54609929078014
"452","E01007745","E00039232","Rotherham 015E",17,4.6448087431694,366,55,1551,3.54609929078014
"453","E01007745","E00039230","Rotherham 015E",15,4.26136363636364,352,55,1551,3.54609929078014
"454","E01007746","E00039229","Rotherham 015F",10,2.89855072463768,345,45,1542,2.91828793774319
"455","E01007746","E00039212","Rotherham 015F",21,6.68789808917197,314,45,1542,2.91828793774319
"456","E01007746","E00039223","Rotherham 015F",2,0.671140939597315,298,45,1542,2.91828793774319
"457","E01007746","E00039231","Rotherham 015F",7,2.68199233716475,261,45,1542,2.91828793774319
"458","E01007746","E00039224","Rotherham 015F",5,1.54320987654321,324,45,1542,2.91828793774319
"459","E01007747","E00039254","Rotherham 031C",5,1.67224080267559,299,23,1295,1.77606177606178
"460","E01007747","E00039270","Rotherham 031C",5,1.63398692810458,306,23,1295,1.77606177606178
"461","E01007747","E00039272","Rotherham 031C",2,0.72463768115942,276,23,1295,1.77606177606178
"462","E01007747","E00039257","Rotherham 031C",11,2.65700483091787,414,23,1295,1.77606177606178
"463","E01007748","E00039252","Rotherham 033A",6,2.20588235294118,272,36,1444,2.49307479224377
"464","E01007748","E00039266","Rotherham 033A",2,0.743494423791822,269,36,1444,2.49307479224377
"465","E01007748","E00039250","Rotherham 033A",12,3.51906158357771,341,36,1444,2.49307479224377
"466","E01007748","E00039260","Rotherham 033A",10,4.34782608695652,230,36,1444,2.49307479224377
"467","E01007748","E00039251","Rotherham 033A",6,1.80722891566265,332,36,1444,2.49307479224377
"468","E01007749","E00039249","Rotherham 033B",11,2.79898218829517,393,44,1804,2.4390243902439
"469","E01007749","E00039253","Rotherham 033B",14,4.56026058631922,307,44,1804,2.4390243902439
"470","E01007749","E00039248","Rotherham 033B",4,1.35135135135135,296,44,1804,2.4390243902439
"471","E01007749","E00039256","Rotherham 033B",8,2.58899676375405,309,44,1804,2.4390243902439
"472","E01007749","E00039271","Rotherham 033B",7,1.40280561122244,499,44,1804,2.4390243902439
"473","E01007750","E00039269","Rotherham 031D",15,4.24929178470255,353,45,1521,2.9585798816568
"474","E01007750","E00039261","Rotherham 031D",1,0.342465753424658,292,45,1521,2.9585798816568
"475","E01007750","E00039255","Rotherham 031D",18,4.90463215258856,367,45,1521,2.9585798816568
